191,22.31,1528781324,1528508781
192,22.25,1536785420,1536511449
193,22.25,1544789516,1544514117
194,22.25,1552793614,1552516785
195,22.19,1560797710,1560519452
196,22.19,1568801807,1568522121
197,22.19,1576805904,1576524788
198,22.12,1584810001,1584527457
199,22.12,1592814098,1592530125
200,22.12,1600818196,1600532793
201,22.12,1608822293,1608535461
202,22.06,1616826391,1616538130
203,22.06,1624830488,1624540798
204,22.06,1632834586,1632543467
205,22,1640838683,1640546136
206,22,1648842782,1648548805
207,22,1656846879,1656551473
208,22,1664850978,1664554143
209,21.94,1672855076,1672556811
210,21.94,1680859175,1680559481
211,21.94,1688863273,1688562150
212,21.88,1696867372,1696564819
213,21.88,1704871471,1704567488
214,21.88,1712875570,1712570158
215,21.88,1720879669,1720572827
216,21.81,1728883769,1728575497
217,21.81,1736887867,1736578167
218,21.81,1744891967,1744580837
219,21.75,1752896067,1752583507
220,21.75,1760900167,1760586177
221,21.75,1768904266,1768588847
222,21.69,1776908367,1776591517
223,21.69,1784912467,1784594187
224,21.69,1792916567,1792596858
225,21.62,1800920667,1800599528
226,21.62,1808924769,1808602199
227,21.62,1816928869,1816604870
228,21.56,1824932970,1824607541
229,21.56,1832937071,1832610212
230,21.56,1840941173,1840612883
231,21.5,1848945274,1848615554
232,21.5,1856949376,1856618226
233,21.5,1864953477,1864620896
234,21.44,1872957579,1872623568
235,21.44,1880961680,1880626239
236,21.44,1888965783,1888628912
237,21.38,1896969885,1896631583
238,21.38,1904973987,1904634255
239,21.38,1912978089,1912636927
240,21.31,1920982192,1920639599
241,21.31,1928986295,1928642271
242,21.31,1936990398,1936644944
243,21.25,1944994501,1944647616
244,21.25,1952998605,1952650289
245,21.19,1961002708,1960652961
246,21.19,1969006812,1968655634
247,21.19,1977010915,1976658306
248,21.12,1985015019,1984660980
249,21.12,1993019123,1992663653
250,21.12,2001023227,2000666326
251,21.06,2009027331,2008668999
252,21.06,2017031436,2016671673
253,21.06,2025035540,2024674346
254,21,2033039645,2032677020
255,21,2041043750,2040679693
256,21,2049047855,2048682367
257,20.94,2057051960,2056685041
258,20.94,2065056066,2064687715
259,20.94,2073060171,2072690389
260,20.81,2081064277,2080693064
261,20.81,2089068383,2088695738
262,20.75,2097072490,2096698414
263,20.75,2105076596,2104701088
264,20.75,2113080703,2112703763
265,20.69,2121084809,2120706438
266,20.69,2129088916,2128709113
267,20.62,2137093022,2136711788
268,20.62,2145097130,2144714464
269,20.62,2153101237,2152717139
270,20.56,2161105345,2160719815
271,20.56,2169109452,2168722490
